"Survey","Reef","Site","Transect","Length_mm","Family","Genus","Species","Number","Comment","T_ID","Date","Lat","Long","Depth","Temperature","Habitat","Aspect","Benthic_Complexity","Species_name","Biomass Constant A","Biomass Constant B","Max Length (cm)","Trophic Group","Trophic Level","Length_cm","weight_g","Total_Biomass_g"
"Feb_21","Bougainville","BVille_1","T10",16.7,"Serranidae","Cephalopholis","leopardus",1,NA,"Feb_21_BVille_1_T10",2021-02-22,-15.48724,147.09035,54.7,28,"outer_reef","steep_slope",5,"Cephalopholis leopardus",0.01259,3.05,24,"piscivore",4.01,1.67,0.0601604348995412,0.0601604348995412
"Feb_21","Bougainville","BVille_1","T10",12.5,"Serranidae","Pseudanthias","pleurotaenia",2,NA,"Feb_21_BVille_1_T10",2021-02-22,-15.48724,147.09035,54.7,28,"outer_reef","steep_slope",5,"Pseudanthias pleurotaenia",0.00933,2.97,20,"planktivore",3.4,1.25,0.0181010756061893,0.0362021512123786
"Feb_21","Bougainville","BVille_1","T10",7.9,"Pomacentridae","Chromis","alpha",4,NA,"Feb_21_BVille_1_T10",2021-02-22,-15.48724,147.09035,54.7,28,"outer_reef","steep_slope",5,"Chromis alpha",0.01778,2.99,8.5,"planktivore",3,0.79,0.00878692176392349,0.035147687055694
"Feb_21","Bougainville","BVille_1","T10",11.3,"Pomacanthidae","Paracentropyge","multifasciata",1,NA,"Feb_21_BVille_1_T10",2021-02-22,-15.48724,147.09035,54.7,28,"outer_reef","steep_slope",5,"Paracentropyge multifasciata",0.0302,2.89,12,"invertivore-mobile",2.79,1.13,0.0429935834709847,0.0429935834709847
"Feb_21","Bougainville","BVille_1","T10",7.3,"Pomacentridae","Chromis","amboinensis",8,NA,"Feb_21_BVille_1_T10",2021-02-22,-15.48724,147.09035,54.7,28,"outer_reef","steep_slope",5,"Chromis amboinensis",0.01778,2.99,10,"omnivore",2.74,0.73,0.0069385242166987,0.0555081937335896
"Feb_21","Bougainville","BVille_1","T10",11.5,"Pomacentridae","Chromis","xanthochira",2,NA,"Feb_21_BVille_1_T10",2021-02-22,-15.48724,147.09035,54.7,28,"outer_reef","steep_slope",5,"Chromis xanthochira",0.01778,2.99,14,"planktivore",2.72,1.15,0.0270033906510257,0.0540067813020515
"Feb_21","Bougainville","BVille_1","T10",8.9,"Pomacentridae","Acanthochromis","polyacanthus",6,NA,"Feb_21_BVille_1_T10",2021-02-22,-15.48724,147.09035,54.7,28,"outer_reef","steep_slope",5,"Acanthochromis polyacanthus",0.0429,3.045,14,"omnivore",2.69,0.89,0.0300849893728452,0.180509936237071
"Feb_21","Bougainville","BVille_1","T10",5.6,"Pomacentridae","Chromis","margaritifer",5,NA,"Feb_21_BVille_1_T10",2021-02-22,-15.48724,147.09035,54.7,28,"outer_reef","steep_slope",5,"Chromis margaritifer",0.01778,2.99,9,"omnivore",2.95,0.56,0.00314060962535938,0.0157030481267969
"Feb_21","Bougainville","BVille_1","T10",7.8,"Gobiidae","Nemateleotris","magnifica",2,NA,"Feb_21_BVille_1_T10",2021-02-22,-15.48724,147.09035,54.7,28,"outer_reef","steep_slope",5,"Nemateleotris magnifica",0.00389,3.12,9,"planktivore",3.1,0.78,0.00179178031796936,0.00358356063593872
"Feb_21","Bougainville","BVille_1","T11",6.9,"Pomacentridae","Chromis","amboinensis",8,NA,"Feb_21_BVille_1_T11",2021-02-22,-15.48724,147.09035,47.4,28,"outer_reef","wall",5,"Chromis amboinensis",0.01778,2.99,10,"omnivore",2.74,0.69,0.00586260370241455,0.0469008296193164
"Feb_21","Bougainville","BVille_1","T11",8.4,"Pomacentridae","Chromis","alpha",12,NA,"Feb_21_BVille_1_T11",2021-02-22,-15.48724,147.09035,47.4,28,"outer_reef","wall",5,"Chromis alpha",0.01778,2.99,8.5,"planktivore",3,0.84,0.0105566669901275,0.12668000388153
"Feb_21","Bougainville","BVille_1","T11",9.9,"Pomacentridae","Acanthochromis","polyacanthus",7,NA,"Feb_21_BVille_1_T11",2021-02-22,-15.48724,147.09035,47.4,28,"outer_reef","wall",5,"Acanthochromis polyacanthus",0.0429,3.045,14,"omnivore",2.69,0.99,0.0416070054470952,0.291249038129667
"Feb_21","Bougainville","BVille_1","T11",15.4,"Chaetodontidae","Forcipiger","flavissimus",1,NA,"Feb_21_BVille_1_T11",2021-02-22,-15.48724,147.09035,47.4,28,"outer_reef","wall",5,"Forcipiger flavissimus",0.02188,3.02,22,"invertivore-mobile",3.38,1.54,0.0806046125190695,0.0806046125190695
"Feb_21","Bougainville","BVille_1","T11",19.2,"Zanclidae","Zanclus","cornutus",1,NA,"Feb_21_BVille_1_T11",2021-02-22,-15.48724,147.09035,47.4,28,"outer_reef","wall",5,"Zanclus cornutus",0.0147,3.36991,23,"invertivore-mobile",2.49,1.92,0.132439331019789,0.132439331019789
"Feb_21","Bougainville","BVille_1","T11",10.7,"Pomacentridae","Chromis","xanthochira",9,NA,"Feb_21_BVille_1_T11",2021-02-22,-15.48724,147.09035,47.4,28,"outer_reef","wall",5,"Chromis xanthochira",0.01778,2.99,14,"planktivore",2.72,1.07,0.0217665326150644,0.195898793535579
"Feb_21","Bougainville","BVille_1","T11",10.3,"Pomacentridae","Acanthochromis","polyacanthus",5,NA,"Feb_21_BVille_1_T11",2021-02-22,-15.48724,147.09035,47.4,28,"outer_reef","wall",5,"Acanthochromis polyacanthus",0.0429,3.045,14,"omnivore",2.69,1.03,0.0469403843620935,0.234701921810467
"Feb_21","Bougainville","BVille_1","T11",7.2,"Pomacentridae","Chromis","amboinensis",12,NA,"Feb_21_BVille_1_T11",2021-02-22,-15.48724,147.09035,47.4,28,"outer_reef","wall",5,"Chromis amboinensis",0.01778,2.99,10,"omnivore",2.74,0.72,0.00665818596510802,0.0798982315812962
"Feb_21","Bougainville","BVille_1","T11",7.8,"Pomacentridae","Chromis","alpha",3,NA,"Feb_21_BVille_1_T11",2021-02-22,-15.48724,147.09035,47.4,28,"outer_reef","wall",5,"Chromis alpha",0.01778,2.99,8.5,"planktivore",3,0.78,0.00845852463837791,0.0253755739151337
"Feb_21","Bougainville","BVille_1","T11",18.3,"Acanthuridae","Acanthurus","thompsoni",5,NA,"Feb_21_BVille_1_T11",2021-02-22,-15.48724,147.09035,47.4,28,"outer_reef","wall",5,"Acanthurus thompsoni",0.01698,2.99,27,"planktivore",3.64,1.83,0.103434744068991,0.517173720344953
"Feb_21","Bougainville","BVille_1","T11",12.3,"Pomacentridae","Chromis","weberi",2,NA,"Feb_21_BVille_1_T11",2021-02-22,-15.48724,147.09035,47.4,28,"outer_reef","wall",5,"Chromis weberi",0.01778,2.99,13.5,"planktivore",3.4,1.23,0.0330177929526696,0.0660355859053393
"Feb_21","Bougainville","BVille_1","T11",6.9,"Pomacentridae","Chromis","amboinensis",8,NA,"Feb_21_BVille_1_T11",2021-02-22,-15.48724,147.09035,47.4,28,"outer_reef","wall",5,"Chromis amboinensis",0.01778,2.99,10,"omnivore",2.74,0.69,0.00586260370241455,0.0469008296193164
"Feb_21","Bougainville","BVille_1","T11",7.3,"Pomacentridae","Chromis","amboinensis",6,NA,"Feb_21_BVille_1_T11",2021-02-22,-15.48724,147.09035,47.4,28,"outer_reef","wall",5,"Chromis amboinensis",0.01778,2.99,10,"omnivore",2.74,0.73,0.0069385242166987,0.0416311453001922
"Feb_21","Bougainville","BVille_1","T11",17.3,"Labridae","Gomphosus","varius",1,NA,"Feb_21_BVille_1_T11",2021-02-22,-15.48724,147.09035,47.4,28,"outer_reef","wall",5,"Gomphosus varius",0.01838,2.70269,30,"invertivore-mobile",3.68,1.73,0.0808556419478035,0.0808556419478035
"Feb_21","Bougainville","BVille_1","T12",21.3,"Labridae","Gomphosus","varius",1,NA,"Feb_21_BVille_1_T12",2021-02-22,-15.48724,147.09035,45.5,28.1,"outer_reef","steep_slope",5,"Gomphosus varius",0.01838,2.70269,30,"invertivore-mobile",3.68,2.13,0.141857981988704,0.141857981988704
"Feb_21","Bougainville","BVille_1","T12",8.9,"Gobiidae","Nemateleotris","magnifica",2,NA,"Feb_21_BVille_1_T12",2021-02-22,-15.48724,147.09035,45.5,28.1,"outer_reef","steep_slope",5,"Nemateleotris magnifica",0.00389,3.12,9,"planktivore",3.1,0.89,0.00270424740766264,0.00540849481532528
"Feb_21","Bougainville","BVille_1","T12",8.4,"Pomacentridae","Chromis","alpha",8,NA,"Feb_21_BVille_1_T12",2021-02-22,-15.48724,147.09035,45.5,28.1,"outer_reef","steep_slope",5,"Chromis alpha",0.01778,2.99,8.5,"planktivore",3,0.84,0.0105566669901275,0.0844533359210202
"Feb_21","Bougainville","BVille_1","T12",6.5,"Pomacentridae","Chromis","amboinensis",12,NA,"Feb_21_BVille_1_T12",2021-02-22,-15.48724,147.09035,45.5,28.1,"outer_reef","steep_slope",5,"Chromis amboinensis",0.01778,2.99,10,"omnivore",2.74,0.65,0.00490391227967741,0.0588469473561289
"Feb_21","Bougainville","BVille_1","T12",6.4,"Pomacentridae","Chromis","amboinensis",12,NA,"Feb_21_BVille_1_T12",2021-02-22,-15.48724,147.09035,45.5,28.1,"outer_reef","steep_slope",5,"Chromis amboinensis",0.01778,2.99,10,"omnivore",2.74,0.64,0.00468176789166159,0.0561812146999391
"Feb_21","Bougainville","BVille_1","T12",12.3,"Labridae","Labroides","bicolor",1,NA,"Feb_21_BVille_1_T12",2021-02-22,-15.48724,147.09035,45.5,28.1,"outer_reef","steep_slope",5,"Labroides bicolor",0.00447,3.14,15,"invertivore-mobile",4.02,1.23,0.00856267721907373,0.00856267721907373
"Feb_21","Bougainville","BVille_1","T12",6.6,"Pomacentridae","Chromis","amboinensis",8,NA,"Feb_21_BVille_1_T12",2021-02-22,-15.48724,147.09035,45.5,28.1,"outer_reef","steep_slope",5,"Chromis amboinensis",0.01778,2.99,10,"omnivore",2.74,0.66,0.00513296288373052,0.0410637030698442
"Feb_21","Bougainville","BVille_1","T12",18.4,"Labridae","Gomphosus","varius",1,NA,"Feb_21_BVille_1_T12",2021-02-22,-15.48724,147.09035,45.5,28.1,"outer_reef","steep_slope",5,"Gomphosus varius",0.01838,2.70269,30,"invertivore-mobile",3.68,1.84,0.0955137703932699,0.0955137703932699
"Feb_21","Bougainville","BVille_1","T12",7.8,"Pomacentridae","Chromis","amboinensis",8,NA,"Feb_21_BVille_1_T12",2021-02-22,-15.48724,147.09035,45.5,28.1,"outer_reef","steep_slope",5,"Chromis amboinensis",0.01778,2.99,10,"omnivore",2.74,0.78,0.00845852463837791,0.0676681971070233
"Feb_21","Bougainville","BVille_1","T12",9.5,"Pomacentridae","Chromis","alpha",4,NA,"Feb_21_BVille_1_T12",2021-02-22,-15.48724,147.09035,45.5,28.1,"outer_reef","steep_slope",5,"Chromis alpha",0.01778,2.99,8.5,"planktivore",3,0.95,0.0152519487209048,0.0610077948836194
"Feb_21","Bougainville","BVille_1","T12",43.2,"Lutjanidae","Lutjanus","bohar",1,NA,"Feb_21_BVille_1_T12",2021-02-22,-15.48724,147.09035,45.5,28.1,"outer_reef","steep_slope",5,"Lutjanus bohar",0.013464,3.055209,90,"piscivore",4.27,4.32,1.17681925480906,1.17681925480906
"Feb_21","Bougainville","BVille_1","T12",13.6,"Chaetodontidae","Chaetodon","lunulatus",2,NA,"Feb_21_BVille_1_T12",2021-02-22,-15.48724,147.09035,45.5,28.1,"outer_reef","steep_slope",5,"Chaetodon lunulatus",0.031917,3.039268,14,"invertivore-sessile",3.34,1.36,0.0812610808526518,0.162522161705304
"Feb_21","Bougainville","BVille_1","T12",16.8,"Chaetodontidae","Heniochus","chrysostomus",1,NA,"Feb_21_BVille_1_T12",2021-02-22,-15.48724,147.09035,45.5,28.1,"outer_reef","steep_slope",5,"Heniochus chrysostomus",0.014881,3.307727,18,"invertivore-mobile",3.34,1.68,0.0827739558766411,0.0827739558766411
"Feb_21","Bougainville","BVille_1","T12",6.5,"Pomacentridae","Chromis","amboinensis",25,NA,"Feb_21_BVille_1_T12",2021-02-22,-15.48724,147.09035,45.5,28.1,"outer_reef","steep_slope",5,"Chromis amboinensis",0.01778,2.99,10,"omnivore",2.74,0.65,0.00490391227967741,0.122597806991935
"Feb_21","Bougainville","BVille_1","T13",9.3,"Serranidae","Pseudanthias","tuka",8,NA,"Feb_21_BVille_1_T13",2021-02-22,-15.48724,147.09035,45,28.1,"outer_reef","wall",4,"Pseudanthias tuka",0.00933,2.97,12,"planktivore",3.57,0.93,0.00752100713965504,0.0601680571172403
"Feb_21","Bougainville","BVille_1","T13",13.2,"Serranidae","Pseudanthias","pleurotaenia",2,NA,"Feb_21_BVille_1_T13",2021-02-22,-15.48724,147.09035,45,28.1,"outer_reef","wall",4,"Pseudanthias pleurotaenia",0.00933,2.97,20,"planktivore",3.4,1.32,0.0212807151920179,0.0425614303840358
"Feb_21","Bougainville","BVille_1","T13",16.7,"Chaetodontidae","Forcipiger","flavissimus",1,NA,"Feb_21_BVille_1_T13",2021-02-22,-15.48724,147.09035,45,28.1,"outer_reef","wall",4,"Forcipiger flavissimus",0.02188,3.02,22,"invertivore-mobile",3.38,1.67,0.102955857598979,0.102955857598979
"Feb_21","Bougainville","BVille_1","T13",11.3,"Pomacentridae","Acanthochromis","polyacanthus",11,NA,"Feb_21_BVille_1_T13",2021-02-22,-15.48724,147.09035,45,28.1,"outer_reef","wall",4,"Acanthochromis polyacanthus",0.0429,3.045,14,"omnivore",2.69,1.13,0.0622416579531009,0.68465823748411
"Feb_21","Bougainville","BVille_1","T13",17.4,"Mullidae","Parupeneus","multifasciatus",1,NA,"Feb_21_BVille_1_T13",2021-02-22,-15.48724,147.09035,45,28.1,"outer_reef","wall",4,"Parupeneus multifasciatus",0.01136,3.211,35,"invertivore-mobile",3.61,1.74,0.0672638881137346,0.0672638881137346
"Feb_21","Bougainville","BVille_1","T13",10.3,"Pomacentridae","Chromis","alpha",5,NA,"Feb_21_BVille_1_T13",2021-02-22,-15.48724,147.09035,45,28.1,"outer_reef","wall",4,"Chromis alpha",0.01778,2.99,8.5,"planktivore",3,1.03,0.0194229440217901,0.0971147201089503
"Feb_21","Bougainville","BVille_1","T14",17.8,"Zanclidae","Zanclus","cornutus",1,NA,"Feb_21_BVille_1_T14",2021-02-22,-15.48724,147.09035,43.7,28.3,"outer_reef","steep_slope",5,"Zanclus cornutus",0.0147,3.36991,23,"invertivore-mobile",2.49,1.78,0.102614847658427,0.102614847658427
"Feb_21","Bougainville","BVille_1","T14",21.3,"Monacanthidae","Cantherhines","dumerilii",1,NA,"Feb_21_BVille_1_T14",2021-02-22,-15.48724,147.09035,43.7,28.3,"outer_reef","steep_slope",5,"Cantherhines dumerilii",0.0406,2.792,38,"omnivore",3.07,2.13,0.335244673532605,0.335244673532605
"Feb_21","Bougainville","BVille_1","T15",6.3,"Pomacentridae","Chromis","amboinensis",5,NA,"Feb_21_BVille_1_T15",2021-02-22,-15.48724,147.09035,38.6,28.6,"outer_reef","wall",4,"Chromis amboinensis",0.01778,2.99,10,"omnivore",2.74,0.63,0.00446642452452498,0.0223321226226249
"Feb_21","Bougainville","BVille_1","T16",12.4,"Serranidae","Pseudanthias","pleurotaenia",2,NA,"Feb_21_BVille_1_T16",2021-02-22,-15.48724,147.09035,36.4,28.9,"outer_reef","wall",5,"Pseudanthias pleurotaenia",0.00933,2.97,20,"planktivore",3.4,1.24,0.0176743743256002,0.0353487486512003
"Feb_21","Bougainville","BVille_1","T16",5.8,"Pomacentridae","Chromis","amboinensis",6,NA,"Feb_21_BVille_1_T16",2021-02-22,-15.48724,147.09035,36.4,28.9,"outer_reef","wall",5,"Chromis amboinensis",0.01778,2.99,10,"omnivore",2.74,0.58,0.00348804000573529,0.0209282400344117
"Feb_21","Bougainville","BVille_1","T16",7.9,"Pomacentridae","Chromis","alpha",5,NA,"Feb_21_BVille_1_T16",2021-02-22,-15.48724,147.09035,36.4,28.9,"outer_reef","wall",5,"Chromis alpha",0.01778,2.99,8.5,"planktivore",3,0.79,0.00878692176392349,0.0439346088196175
"Feb_21","Bougainville","BVille_1","T16",10.3,"Pomacentridae","Acanthochromis","polyacanthus",4,NA,"Feb_21_BVille_1_T16",2021-02-22,-15.48724,147.09035,36.4,28.9,"outer_reef","wall",5,"Acanthochromis polyacanthus",0.0429,3.045,14,"omnivore",2.69,1.03,0.0469403843620935,0.187761537448374
"Feb_21","Bougainville","BVille_1","T16",9.5,"Pomacentridae","Chromis","alpha",6,NA,"Feb_21_BVille_1_T16",2021-02-22,-15.48724,147.09035,36.4,28.9,"outer_reef","wall",5,"Chromis alpha",0.01778,2.99,8.5,"planktivore",3,0.95,0.0152519487209048,0.091511692325429
"Feb_21","Bougainville","BVille_1","T16",6.3,"Pomacentridae","Chromis","amboinensis",12,NA,"Feb_21_BVille_1_T16",2021-02-22,-15.48724,147.09035,36.4,28.9,"outer_reef","wall",5,"Chromis amboinensis",0.01778,2.99,10,"omnivore",2.74,0.63,0.00446642452452498,0.0535970942942998
"Feb_21","Bougainville","BVille_1","T16",7.4,"Pomacentridae","Chromis","ternatensis",12,NA,"Feb_21_BVille_1_T16",2021-02-22,-15.48724,147.09035,36.4,28.9,"outer_reef","wall",5,"Chromis ternatensis",0.014635,3.1485,10.5,"planktivore",3.4,0.74,0.00567111946927657,0.0680534336313189
"Feb_21","Bougainville","BVille_1","T16",6.9,"Pomacentridae","Chromis","amboinensis",8,NA,"Feb_21_BVille_1_T16",2021-02-22,-15.48724,147.09035,36.4,28.9,"outer_reef","wall",5,"Chromis amboinensis",0.01778,2.99,10,"omnivore",2.74,0.69,0.00586260370241455,0.0469008296193164
"Feb_21","Bougainville","BVille_1","T16",11.4,"Pomacentridae","Chromis","xanthochira",8,NA,"Feb_21_BVille_1_T16",2021-02-22,-15.48724,147.09035,36.4,28.9,"outer_reef","wall",5,"Chromis xanthochira",0.01778,2.99,14,"planktivore",2.72,1.14,0.0263073596511267,0.210458877209013
"Feb_21","Bougainville","BVille_1","T16",7.4,"Pomacentridae","Chromis","amboinensis",8,NA,"Feb_21_BVille_1_T16",2021-02-22,-15.48724,147.09035,36.4,28.9,"outer_reef","wall",5,"Chromis amboinensis",0.01778,2.99,10,"omnivore",2.74,0.74,0.0072266096828794,0.0578128774630352
"Feb_21","Bougainville","BVille_1","T17",8.3,"Pomacentridae","Chromis","amboinensis",12,NA,"Feb_21_BVille_1_T17",2021-02-22,-15.48724,147.09035,35.1,28.9,"outer_reef","wall",5,"Chromis amboinensis",0.01778,2.99,10,"omnivore",2.74,0.83,0.0101853334788022,0.122224001745626
"Feb_21","Bougainville","BVille_1","T17",16.4,"Labridae","Anampses","twistii",2,NA,"Feb_21_BVille_1_T17",2021-02-22,-15.48724,147.09035,35.1,28.9,"outer_reef","wall",5,"Anampses twistii",0.01,3.06,18,"invertivore-mobile",3.5,1.64,0.0454383105085765,0.0908766210171531
"Feb_21","Bougainville","BVille_1","T17",11.3,"Pomacentridae","Acanthochromis","polyacanthus",3,NA,"Feb_21_BVille_1_T17",2021-02-22,-15.48724,147.09035,35.1,28.9,"outer_reef","wall",5,"Acanthochromis polyacanthus",0.0429,3.045,14,"omnivore",2.69,1.13,0.0622416579531009,0.186724973859303
"Feb_21","Bougainville","BVille_1","T17",5.6,"Pomacentridae","Chromis","margaritifer",4,NA,"Feb_21_BVille_1_T17",2021-02-22,-15.48724,147.09035,35.1,28.9,"outer_reef","wall",5,"Chromis margaritifer",0.01778,2.99,9,"omnivore",2.95,0.56,0.00314060962535938,0.0125624385014375
"Feb_21","Bougainville","BVille_1","T17",7.5,"Pomacentridae","Chromis","amboinensis",20,NA,"Feb_21_BVille_1_T17",2021-02-22,-15.48724,147.09035,35.1,28.9,"outer_reef","wall",5,"Chromis amboinensis",0.01778,2.99,10,"omnivore",2.74,0.75,0.00752254742148449,0.15045094842969
"Feb_21","Bougainville","BVille_1","T17",10.3,"Serranidae","Pseudanthias","pleurotaenia",1,NA,"Feb_21_BVille_1_T17",2021-02-22,-15.48724,147.09035,35.1,28.9,"outer_reef","wall",5,"Pseudanthias pleurotaenia",0.00933,2.97,20,"planktivore",3.4,1.03,0.0101861062309003,0.0101861062309003
"Feb_21","Bougainville","BVille_1","T18",6.7,"Pomacentridae","Chromis","amboinensis",4,NA,"Feb_21_BVille_1_T18",2021-02-22,-15.48724,147.09035,28.5,29.1,"outer_reef","wall",4,"Chromis amboinensis",0.01778,2.99,10,"omnivore",2.74,0.67,0.00536902488279512,0.0214760995311805
"Feb_21","Bougainville","BVille_1","T18",10.3,"Serranidae","Pseudanthias","tuka",8,NA,"Feb_21_BVille_1_T18",2021-02-22,-15.48724,147.09035,28.5,29.1,"outer_reef","wall",4,"Pseudanthias tuka",0.00933,2.97,12,"planktivore",3.57,1.03,0.0101861062309003,0.0814888498472024
"Feb_21","Bougainville","BVille_1","T18",13.5,"Chaetodontidae","Hemitaurichthys","polylepis",1,NA,"Feb_21_BVille_1_T18",2021-02-22,-15.48724,147.09035,28.5,29.1,"outer_reef","wall",4,"Hemitaurichthys polylepis",0.02188,3.02,18,"planktivore",3.4,1.35,0.0541570872533194,0.0541570872533194
"Feb_21","Bougainville","BVille_1","T18",17.4,"Chaetodontidae","Forcipiger","flavissimus",1,NA,"Feb_21_BVille_1_T18",2021-02-22,-15.48724,147.09035,28.5,29.1,"outer_reef","wall",4,"Forcipiger flavissimus",0.02188,3.02,22,"invertivore-mobile",3.38,1.74,0.116548327987541,0.116548327987541
"Feb_21","Bougainville","BVille_1","T18",23.2,"Scaridae","Hipposcarus","longiceps",2,NA,"Feb_21_BVille_1_T18",2021-02-22,-15.48724,147.09035,28.5,29.1,"outer_reef","wall",4,"Hipposcarus longiceps",0.0161,3.05,60,"omnivore",2.73,2.32,0.209683486859323,0.419366973718646
"Feb_21","Bougainville","BVille_1","T18",15.3,"Chaetodontidae","Hemitaurichthys","polylepis",1,NA,"Feb_21_BVille_1_T18",2021-02-22,-15.48724,147.09035,28.5,29.1,"outer_reef","wall",4,"Hemitaurichthys polylepis",0.02188,3.02,18,"planktivore",3.4,1.53,0.0790342686249969,0.0790342686249969
"Feb_21","Bougainville","BVille_1","T19",13.2,"Serranidae","Pseudanthias","pleurotaenia",2,NA,"Feb_21_BVille_1_T19",2021-02-22,-15.48724,147.09035,22.3,29.2,"outer_reef","wall",3,"Pseudanthias pleurotaenia",0.00933,2.97,20,"planktivore",3.4,1.32,0.0212807151920179,0.0425614303840358
"Feb_21","Bougainville","BVille_1","T19",18.9,"Mullidae","Parupeneus","multifasciatus",1,NA,"Feb_21_BVille_1_T19",2021-02-22,-15.48724,147.09035,22.3,29.2,"outer_reef","wall",3,"Parupeneus multifasciatus",0.01136,3.211,35,"invertivore-mobile",3.61,1.89,0.0877197094623733,0.0877197094623733
"Feb_21","Flinders","Flinders_N1","T1",390.842,"Balistidae","Pseudobalistes","flavimarginatus",1,NA,"Feb_21_Flinders_N1_T1",2021-02-18,-17.86224,148.54848,42.1,29.3,"lagoon","flat",0,"Pseudobalistes flavimarginatus",0.0257,2.94,60,"invertivore-mobile",2.78,39.0842,1231.44985128798,1231.44985128798
"Feb_21","Flinders","Flinders_N1","T2",82.42,"Serranidae","Pseudanthias","tuka",11,NA,"Feb_21_Flinders_N1_T2",2021-02-18,-17.86224,148.54848,40.2,29.2,"lagoon","flat",1,"Pseudanthias tuka",0.00933,2.97,12,"planktivore",3.57,8.242,4.90341324701205,53.9375457171325
"Feb_21","Flinders","Flinders_N1","T2",210.944,"Mullidae","Parupeneus","multifasciatus",12,NA,"Feb_21_Flinders_N1_T2",2021-02-18,-17.86224,148.54848,40.2,29.2,"lagoon","flat",1,"Parupeneus multifasciatus",0.01136,3.211,35,"invertivore-mobile",3.61,21.0944,202.898640336506,2434.78368403808
"Feb_21","Flinders","Flinders_N1","T2",206.195,"Labridae","Coris","dorsomacula",2,NA,"Feb_21_Flinders_N1_T2",2021-02-18,-17.86224,148.54848,40.2,29.2,"lagoon","flat",1,"Coris dorsomacula",0.01,3.06,38,"invertivore-mobile",3.5,20.6195,105.121385811534,210.242771623067
"Feb_21","Flinders","Flinders_N1","T2",101.793,"Labridae","Coris","dorsomacula",1,NA,"Feb_21_Flinders_N1_T2",2021-02-18,-17.86224,148.54848,40.2,29.2,"lagoon","flat",1,"Coris dorsomacula",0.01,3.06,38,"invertivore-mobile",3.5,10.1793,12.1231873439093,12.1231873439093
"Feb_21","Flinders","Flinders_N1","T3",1047.762,"Carcharhinidae","Carcharhinus","albimarginatus",1,NA,"Feb_21_Flinders_N1_T3",2021-02-18,-17.86224,148.54848,40,29.2,"lagoon","flat",0,"Carcharhinus albimarginatus",0.00437,3.1,300,"piscivore",4.48,104.7762,8003.7890148257,8003.7890148257
"Feb_21","Flinders","Flinders_N1","T3",182.105,"Mullidae","Parupeneus","multifasciatus",1,NA,"Feb_21_Flinders_N1_T3",2021-02-18,-17.86224,148.54848,40,29.2,"lagoon","flat",0,"Parupeneus multifasciatus",0.01136,3.211,35,"invertivore-mobile",3.61,18.2105,126.55282864556,126.55282864556
"Feb_21","Flinders","Flinders_N1","T3",98.144,"Pomacentridae","Dascyllus","trimaculatus",3,NA,"Feb_21_Flinders_N1_T3",2021-02-18,-17.86224,148.54848,40,29.2,"lagoon","flat",0,"Dascyllus trimaculatus",0.02577,3.04325,14,"planktivore",2.8,9.8144,26.8908040975294,80.6724122925881
"Feb_21","Flinders","Flinders_N1","T3",62.405,"Labridae","Labroides","dimidiatus",1,NA,"Feb_21_Flinders_N1_T3",2021-02-18,-17.86224,148.54848,40,29.2,"lagoon","flat",0,"Labroides dimidiatus",0.006669,3.172365,14,"invertivore-mobile",3.85,6.2405,2.2222190676918,2.2222190676918
"Feb_21","Flinders","Flinders_N1","T3",316.709,"Monacanthidae","Cantherhines","dumerilii",1,NA,"Feb_21_Flinders_N1_T3",2021-02-18,-17.86224,148.54848,40,29.2,"lagoon","flat",0,"Cantherhines dumerilii",0.0406,2.792,38,"omnivore",3.07,31.6709,628.593497807093,628.593497807093
"Feb_21","Flinders","Flinders_N1","T3",67.753,"Tetraodontidae","Canthigaster","axiologus",2,NA,"Feb_21_Flinders_N1_T3",2021-02-18,-17.86224,148.54848,40,29.2,"lagoon","flat",0,"Canthigaster axiologus",0.02818,2.094,10.1,"invertivore-mobile",3.1,6.7753,1.54847903695022,3.09695807390043
"Feb_21","Flinders","Flinders_N1","T3",65.039,"Serranidae","Pseudanthias","squamipinnis",55,NA,"Feb_21_Flinders_N1_T3",2021-02-18,-17.86224,148.54848,40,29.2,"lagoon","flat",0,"Pseudanthias squamipinnis",0.00933,2.97,15,"planktivore",3.4,6.5039,2.42665475988727,133.4660117938
"Feb_21","Flinders","Flinders_N1","T4",151.532,"Mullidae","Parupeneus","pleurostigma",4,NA,"Feb_21_Flinders_N1_T4",2021-02-18,-17.86224,148.54848,40,29.2,"lagoon","flat",0,"Parupeneus pleurostigma",0.01202,3.09,33,"invertivore-mobile",3.4,15.1532,53.4149622258352,213.659848903341
"Feb_21","Flinders","Flinders_N1","T4",94.687,"Labridae","Coris","dorsomacula",3,NA,"Feb_21_Flinders_N1_T4",2021-02-18,-17.86224,148.54848,40,29.2,"lagoon","flat",0,"Coris dorsomacula",0.01,3.06,38,"invertivore-mobile",3.5,9.4687,9.71512721890862,29.1453816567259
"Feb_21","Flinders","Flinders_N1","T4",63.429,"Pomacentridae","Chromis","iomelas",18,NA,"Feb_21_Flinders_N1_T4",2021-02-18,-17.86224,148.54848,40,29.2,"lagoon","flat",0,"Chromis iomelas",0.01221,3.094234,8,"planktivore",2.69,6.3429,3.70836140180601,66.7505052325081
